Stop_ID,point1,Stop_ID,point2,distance
147,"Mobhi Road",7113,"Ballymun Road",2.773537197159844
147,"Mobhi Road",7113,"Ballymun Road",2.9254375148486287
273,"O'Connell St",7113,"Ballymun Road",5.478217534921555
273,"O'Connell St",7113,"Ballymun Road",5.478217534921555
273,"O'Connell St",7113,"Ballymun Road",5.478217534921555
273,"O'Connell St",7113,"Ballymun Road",5.478217534921555
273,"O'Connell St",7113,"Ballymun Road",5.510683878887873
273,"O'Connell St",7113,"Ballymun Road",5.614109864059299
273,"O'Connell St",7113,"Ballymun Road",5.6892545192648525
273,"O'Connell St",7113,"Ballymun Road",5.709814001295028
273,"O'Connell St",7113,"Ballymun Road",5.773402794843175
408,"Merrion Sq",7113,"Ballymun Road",6.233549156899748
408,"Merrion Sq",7113,"Ballymun Road",6.3238079014208015
412,"Northumberland Rd",7113,"Ballymun Road",7.028948672510687
414,"Pembroke Road",7113,"Ballymun Road",7.47843398667781
414,"Pembroke Road",7113,"Ballymun Road",7.600716881441512
416,Ballsbridge,7113,"Ballymun Road",7.880067277032644
416,Ballsbridge,7113,"Ballymun Road",7.928671420941011
416,Ballsbridge,7113,"Ballymun Road",7.9721749275970835
418,"Merrion Road",7113,"Ballymun Road",8.309252473205058
418,"Merrion Road",7113,"Ballymun Road",8.412543688177676
422,"Merrion Road",7113,"Ballymun Road",9.40927537097192
422,"Merrion Road",7113,"Ballymun Road",9.40927537097192
422,"Merrion Road",7113,"Ballymun Road",9.540807607639257
424,"Merrion Road",7113,"Ballymun Road",9.858523542589264
424,"Merrion Road",7113,"Ballymun Road",9.981384310569906
424,"Merrion Road",7113,"Ballymun Road",10.032115054752037
424,"Merrion Road",7113,"Ballymun Road",10.198716308204013
426,"Rock Road",7113,"Ballymun Road",10.448966545885112
426,"Rock Road",7113,"Ballymun Road",10.710282645428151
428,"Rock Road",7113,"Ballymun Road",11.180943692637133
428,"Rock Road",7113,"Ballymun Road",11.352553405054277
6334,"Frascati Road",7113,"Ballymun Road",11.93029855621668
6334,"Frascati Road",7113,"Ballymun Road",11.93029855621668
6334,"Frascati Road",7113,"Ballymun Road",12.014576757282558
6334,"Frascati Road",7113,"Ballymun Road",12.02091819026194
6334,"Frascati Road",7113,"Ballymun Road",12.200922463337573
6334,"Frascati Road",7113,"Ballymun Road",12.41729630260802
6334,"Frascati Road",7113,"Ballymun Road",12.562735954603788
6334,"Frascati Road",7113,"Ballymun Road",12.562735954603788
6334,"Frascati Road",7113,"Ballymun Road",12.562735954603788
6334,"Frascati Road",7113,"Ballymun Road",12.649997191997493
7113,"Ballymun Road",113,"Ballymun Road",1.1436157667311861
7113,"Ballymun Road",113,"Ballymun Road",1.1436157667311861
7113,"Ballymun Road",113,"Ballymun Road",1.1436157667311861
7113,"Ballymun Road",113,"Ballymun Road",1.1436157667311861
7113,"Ballymun Road",113,"Ballymun Road",1.1436157667311861
7113,"Ballymun Road",113,"Ballymun Road",1.034399513249957
7113,"Ballymun Road",113,"Ballymun Road",1.025303639878056
7113,"Ballymun Road",113,"Ballymun Road",0.954102772213038
7113,"Ballymun Road",113,"Ballymun Road",0.7620910593657408
7113,"Ballymun Road",113,"Ballymun Road",0.6277493439889454
7113,"Ballymun Road",113,"Ballymun Road",0.4596065116472679
147,"Mobhi Road",113,"Ballymun Road",2.200892985825496
147,"Mobhi Road",113,"Ballymun Road",2.316499660501882
147,"Mobhi Road",113,"Ballymun Road",2.470354988902904
273,"O'Connell St",113,"Ballymun Road",5.018946308025214
273,"O'Connell St",113,"Ballymun Road",5.018946308025214
273,"O'Connell St",113,"Ballymun Road",5.018946308025214
273,"O'Connell St",113,"Ballymun Road",5.018946308025214
273,"O'Connell St",113,"Ballymun Road",5.051445891328505
273,"O'Connell St",113,"Ballymun Road",5.155149127501969
273,"O'Connell St",113,"Ballymun Road",5.230025584339635
273,"O'Connell St",113,"Ballymun Road",5.250505966087129
273,"O'Connell St",113,"Ballymun Road",5.313969418515522
408,"Merrion Sq",113,"Ballymun Road",5.777730438275802
408,"Merrion Sq",113,"Ballymun Road",5.869118513517063
412,"Northumberland Rd",113,"Ballymun Road",6.5821021448172266
414,"Pembroke Road",113,"Ballymun Road",7.032779086968093
414,"Pembroke Road",113,"Ballymun Road",7.155776845019517
416,Ballsbridge,113,"Ballymun Road",7.438161502228614
416,Ballsbridge,113,"Ballymun Road",7.487636756815924
416,Ballsbridge,113,"Ballymun Road",7.531943782382774
418,"Merrion Road",113,"Ballymun Road",7.8719920819124445
418,"Merrion Road",113,"Ballymun Road",7.976142528752034
422,"Merrion Road",113,"Ballymun Road",8.98106537670978
422,"Merrion Road",113,"Ballymun Road",8.98106537670978
422,"Merrion Road",113,"Ballymun Road",9.114592964000487
424,"Merrion Road",113,"Ballymun Road",9.435405207203436
424,"Merrion Road",113,"Ballymun Road",9.558419885283188
424,"Merrion Road",113,"Ballymun Road",9.609130824196571
424,"Merrion Road",113,"Ballymun Road",9.775691906438952
426,"Rock Road",113,"Ballymun Road",10.026687572029568
426,"Rock Road",113,"Ballymun Road",10.290015643754137
428,"Rock Road",113,"Ballymun Road",10.765400288916167
428,"Rock Road",113,"Ballymun Road",10.937886089746332
6334,"Frascati Road",113,"Ballymun Road",11.519627944165462
6334,"Frascati Road",113,"Ballymun Road",11.519627944165462
6334,"Frascati Road",113,"Ballymun Road",11.604233541492896
6334,"Frascati Road",113,"Ballymun Road",11.610626024879549
6334,"Frascati Road",113,"Ballymun Road",11.79205478742282
6334,"Frascati Road",113,"Ballymun Road",12.011579838514557
6334,"Frascati Road",113,"Ballymun Road",12.158045120152995
6334,"Frascati Road",113,"Ballymun Road",12.158045120152995
6334,"Frascati Road",113,"Ballymun Road",12.158045120152995
6334,"Frascati Road",113,"Ballymun Road",12.24563928064044
7113,"Ballymun Road",113,"Ballymun Road",1.1597114163507645
7113,"Ballymun Road",113,"Ballymun Road",1.1597114163507645
7113,"Ballymun Road",113,"Ballymun Road",1.1597114163507645
7113,"Ballymun Road",113,"Ballymun Road",1.1597114163507645
7113,"Ballymun Road",113,"Ballymun Road",1.1597114163507645
7113,"Ballymun Road",113,"Ballymun Road",1.0504996623938376
7113,"Ballymun Road",113,"Ballymun Road",1.041405441803925
7113,"Ballymun Road",113,"Ballymun Road",0.9702133837679542
7113,"Ballymun Road",113,"Ballymun Road",0.7781978081868424
7113,"Ballymun Road",113,"Ballymun Road",0.6438584114784899
7113,"Ballymun Road",113,"Ballymun Road",0.4757174326599046
147,"Mobhi Road",113,"Ballymun Road",2.1848439099792087
147,"Mobhi Road",113,"Ballymun Road",2.300493930815244
147,"Mobhi Road",113,"Ballymun Road",2.454428716941171
273,"O'Connell St",113,"Ballymun Road",5.002849442338954
273,"O'Connell St",113,"Ballymun Road",5.002849442338954
273,"O'Connell St",113,"Ballymun Road",5.002849442338954
273,"O'Connell St",113,"Ballymun Road",5.002849442338954
273,"O'Connell St",113,"Ballymun Road",5.03535035003743
273,"O'Connell St",113,"Ballymun Road",5.139064577041033
273,"O'Connell St",113,"Ballymun Road",5.213930360987611
273,"O'Connell St",113,"Ballymun Road",5.234407573974893
273,"O'Connell St",113,"Ballymun Road",5.297865960928493
408,"Merrion Sq",113,"Ballymun Road",5.761767151762181
408,"Merrion Sq",113,"Ballymun Road",5.853198372144946
412,"Northumberland Rd",113,"Ballymun Road",6.56647761688137
414,"Pembroke Road",113,"Ballymun Road",7.0171973322334775
414,"Pembroke Road",113,"Ballymun Road",7.140221385043931
416,Ballsbridge,113,"Ballymun Road",7.422718424925669
416,Ballsbridge,113,"Ballymun Road",7.472226021929651
416,Ballsbridge,113,"Ballymun Road",7.516562859416286
418,"Merrion Road",113,"Ballymun Road",7.856720110035106
418,"Merrion Road",113,"Ballymun Road",7.96090194992336
422,"Merrion Road",113,"Ballymun Road",8.96612240998258
422,"Merrion Road",113,"Ballymun Road",8.96612240998258
422,"Merrion Road",113,"Ballymun Road",9.099722838207198
424,"Merrion Road",113,"Ballymun Road",9.420647154341385
424,"Merrion Road",113,"Ballymun Road",9.543666696266264
424,"Merrion Road",113,"Ballymun Road",9.594376579210671
424,"Merrion Road",113,"Ballymun Road",9.76093513699188
426,"Rock Road",113,"Ballymun Road",10.011956677393792
426,"Rock Road",113,"Ballymun Road",10.275357034485163
428,"Rock Road",113,"Ballymun Road",10.750911880633778
428,"Rock Road",113,"Ballymun Road",10.923428687952867
6334,"Frascati Road",113,"Ballymun Road",11.505313060716166
6334,"Frascati Road",113,"Ballymun Road",11.505313060716166
6334,"Frascati Road",113,"Ballymun Road",11.58993010569329
6334,"Frascati Road",113,"Ballymun Road",11.596324413432223
6334,"Frascati Road",113,"Ballymun Road",11.77780405091643
6334,"Frascati Road",113,"Ballymun Road",11.997442590236902
6334,"Frascati Road",113,"Ballymun Road",12.143944337093874
6334,"Frascati Road",113,"Ballymun Road",12.143944337093874
6334,"Frascati Road",113,"Ballymun Road",12.143944337093874
6334,"Frascati Road",113,"Ballymun Road",12.231550097677506
7113,"Ballymun Road",147,"Mobhi Road",3.3380317972298843
7113,"Ballymun Road",147,"Mobhi Road",3.3380317972298843
7113,"Ballymun Road",147,"Mobhi Road",3.3380317972298843
7113,"Ballymun Road",147,"Mobhi Road",3.3380317972298843
7113,"Ballymun Road",147,"Mobhi Road",3.3380317972298843
7113,"Ballymun Road",147,"Mobhi Road",3.2298631305421046
7113,"Ballymun Road",147,"Mobhi Road",3.221052993480013
7113,"Ballymun Road",147,"Mobhi Road",3.152067828963718
7113,"Ballymun Road",147,"Mobhi Road",2.961815191270186
7113,"Ballymun Road",147,"Mobhi Road",2.827381385956243
7113,"Ballymun Road",147,"Mobhi Road",2.658988233903458
113,"Ballymun Road",147,"Mobhi Road",2.200892985825496
113,"Ballymun Road",147,"Mobhi Road",2.1848439099792087
273,"O'Connell St",147,"Mobhi Road",2.8504801239623174
273,"O'Connell St",147,"Mobhi Road",2.8504801239623174
273,"O'Connell St",147,"Mobhi Road",2.8504801239623174
273,"O'Connell St",147,"Mobhi Road",2.8504801239623174
273,"O'Connell St",147,"Mobhi Road",2.8837808737824884
273,"O'Connell St",147,"Mobhi Road",2.99401798938208
273,"O'Connell St",147,"Mobhi Road",3.06174416217204
273,"O'Connell St",147,"Mobhi Road",3.0798667451977644
273,"O'Connell St",147,"Mobhi Road",3.139000331208622
408,"Merrion Sq",147,"Mobhi Road",3.663542953476497
408,"Merrion Sq",147,"Mobhi Road",3.76877763344862
412,"Northumberland Rd",147,"Mobhi Road",4.559648575022807
414,"Pembroke Road",147,"Mobhi Road",5.016124096058682
414,"Pembroke Road",147,"Mobhi Road",5.144411151605299
416,Ballsbridge,147,"Mobhi Road",5.451239657595177
416,Ballsbridge,147,"Mobhi Road",5.507890488763044
416,Ballsbridge,147,"Mobhi Road",5.558757554637906
418,"Merrion Road",147,"Mobhi Road",5.920238972263012
418,"Merrion Road",147,"Mobhi Road",6.030359318849079
422,"Merrion Road",147,"Mobhi Road",7.0894023304126685
422,"Merrion Road",147,"Mobhi Road",7.0894023304126685
422,"Merrion Road",147,"Mobhi Road",7.236778798216997
424,"Merrion Road",147,"Mobhi Road",7.577421665708222
424,"Merrion Road",147,"Mobhi Road",7.700248162490648
424,"Merrion Road",147,"Mobhi Road",7.750272024830305
424,"Merrion Road",147,"Mobhi Road",7.914811862619638
426,"Rock Road",147,"Mobhi Road",8.168822813231886
426,"Rock Road",147,"Mobhi Road",8.444309873351541
428,"Rock Road",147,"Mobhi Road",8.949053670427478
428,"Rock Road",147,"Mobhi Road",9.126147283891006
6334,"Frascati Road",147,"Mobhi Road",9.730589862537217
6334,"Frascati Road",147,"Mobhi Road",9.730589862537217
6334,"Frascati Road",147,"Mobhi Road",9.816734915384158
6334,"Frascati Road",147,"Mobhi Road",9.82342405696529
6334,"Frascati Road",147,"Mobhi Road",10.013083930940182
6334,"Frascati Road",147,"Mobhi Road",10.2521345794879
6334,"Frascati Road",147,"Mobhi Road",10.40429816661678
6334,"Frascati Road",147,"Mobhi Road",10.40429816661678
6334,"Frascati Road",147,"Mobhi Road",10.40429816661678
6334,"Frascati Road",147,"Mobhi Road",10.49342009302574
7113,"Ballymun Road",147,"Mobhi Road",3.450585484706572
7113,"Ballymun Road",147,"Mobhi Road",3.450585484706572
7113,"Ballymun Road",147,"Mobhi Road",3.450585484706572
7113,"Ballymun Road",147,"Mobhi Road",3.450585484706572
7113,"Ballymun Road",147,"Mobhi Road",3.450585484706572
7113,"Ballymun Road",147,"Mobhi Road",3.3427678532381395
7113,"Ballymun Road",147,"Mobhi Road",3.334034403872634
7113,"Ballymun Road",147,"Mobhi Road",3.265705251210298
7113,"Ballymun Road",147,"Mobhi Road",3.0762237550395755
7113,"Ballymun Road",147,"Mobhi Road",2.9418555034664045
7113,"Ballymun Road",147,"Mobhi Road",2.773537197159844
113,"Ballymun Road",147,"Mobhi Road",2.316499660501882
113,"Ballymun Road",147,"Mobhi Road",2.300493930815244
273,"O'Connell St",147,"Mobhi Road",2.753992644764144
273,"O'Connell St",147,"Mobhi Road",2.753992644764144
273,"O'Connell St",147,"Mobhi Road",2.753992644764144
273,"O'Connell St",147,"Mobhi Road",2.753992644764144
273,"O'Connell St",147,"Mobhi Road",2.7874758603658205
273,"O'Connell St",147,"Mobhi Road",2.899435880310024
273,"O'Connell St",147,"Mobhi Road",2.9649105823521946
273,"O'Connell St",147,"Mobhi Road",2.9822683710359845
273,"O'Connell St",147,"Mobhi Road",3.039907220110574
408,"Merrion Sq",147,"Mobhi Road",3.5787367795688576
408,"Merrion Sq",147,"Mobhi Road",3.6865043359484084
412,"Northumberland Rd",147,"Mobhi Road",4.488903008952233
414,"Pembroke Road",147,"Mobhi Road",4.945322254347256
414,"Pembroke Road",147,"Mobhi Road",5.074151563765426
416,Ballsbridge,147,"Mobhi Road",5.38391516667785
416,Ballsbridge,147,"Mobhi Road",5.4414571605917335
416,Ballsbridge,147,"Mobhi Road",5.493129696419164
418,"Merrion Road",147,"Mobhi Road",5.85684655210373
418,"Merrion Road",147,"Mobhi Road",5.967561564390797
422,"Merrion Road",147,"Mobhi Road",7.031725564400515
422,"Merrion Road",147,"Mobhi Road",7.031725564400515
422,"Merrion Road",147,"Mobhi Road",7.180525989019777
424,"Merrion Road",147,"Mobhi Road",7.5230048214671905
424,"Merrion Road",147,"Mobhi Road",7.645662744266298
424,"Merrion Road",147,"Mobhi Road",7.695550709059623
424,"Merrion Road",147,"Mobhi Road",7.859676085005216
426,"Rock Road",147,"Mobhi Road",8.113749300428054
426,"Rock Road",147,"Mobhi Road",8.390297518901948
428,"Rock Road",147,"Mobhi Road",8.89771852967627
428,"Rock Road",147,"Mobhi Road",9.075135789245548
6334,"Frascati Road",147,"Mobhi Road",9.681416735606842
6334,"Frascati Road",147,"Mobhi Road",9.681416735606842
6334,"Frascati Road",147,"Mobhi Road",9.767648889838505
6334,"Frascati Road",147,"Mobhi Road",9.774362997826513
6334,"Frascati Road",147,"Mobhi Road",9.96471066528817
6334,"Frascati Road",147,"Mobhi Road",10.205542097033298
6334,"Frascati Road",147,"Mobhi Road",10.358156410877616
6334,"Frascati Road",147,"Mobhi Road",10.358156410877616
6334,"Frascati Road",147,"Mobhi Road",10.358156410877616
6334,"Frascati Road",147,"Mobhi Road",10.44736252671464
7113,"Ballymun Road",147,"Mobhi Road",3.5991331723713094
7113,"Ballymun Road",147,"Mobhi Road",3.5991331723713094
7113,"Ballymun Road",147,"Mobhi Road",3.5991331723713094
7113,"Ballymun Road",147,"Mobhi Road",3.5991331723713094
7113,"Ballymun Road",147,"Mobhi Road",3.5991331723713094
7113,"Ballymun Road",147,"Mobhi Road",3.491888559322811
7113,"Ballymun Road",147,"Mobhi Road",3.483270535984446
7113,"Ballymun Road",147,"Mobhi Road",3.4159250303560755
7113,"Ballymun Road",147,"Mobhi Road",3.227679140317691
7113,"Ballymun Road",147,"Mobhi Road",3.093507486252569
7113,"Ballymun Road",147,"Mobhi Road",2.9254375148486287
113,"Ballymun Road",147,"Mobhi Road",2.470354988902904
113,"Ballymun Road",147,"Mobhi Road",2.454428716941171
273,"O'Connell St",147,"Mobhi Road",2.637192541074167
273,"O'Connell St",147,"Mobhi Road",2.637192541074167
273,"O'Connell St",147,"Mobhi Road",2.637192541074167
273,"O'Connell St",147,"Mobhi Road",2.637192541074167
273,"O'Connell St",147,"Mobhi Road",2.6708989598492225
273,"O'Connell St",147,"Mobhi Road",2.785367837365474
273,"O'Connell St",147,"Mobhi Road",2.8471708400414455
273,"O'Connell St",147,"Mobhi Road",2.8632883798118796
273,"O'Connell St",147,"Mobhi Road",2.9184628846170835
408,"Merrion Sq",147,"Mobhi Road",3.478681508246829
408,"Merrion Sq",147,"Mobhi Road",3.590141286639435
412,"Northumberland Rd",147,"Mobhi Road",4.408762906050943
414,"Pembroke Road",147,"Mobhi Road",4.864658675702592
414,"Pembroke Road",147,"Mobhi Road",4.994174039882231
416,Ballsbridge,147,"Mobhi Road",5.307984732479127
416,Ballsbridge,147,"Mobhi Road",5.366782434768336
416,Ballsbridge,147,"Mobhi Road",5.419589080179419
418,"Merrion Road",147,"Mobhi Road",5.786296334283306
418,"Merrion Road",147,"Mobhi Road",5.8978001464073415
422,"Merrion Road",147,"Mobhi Road",6.968750996959975
422,"Merrion Road",147,"Mobhi Road",6.968750996959975
422,"Merrion Road",147,"Mobhi Road",7.11952141596871
424,"Merrion Road",147,"Mobhi Road",7.464472390647718
424,"Merrion Road",147,"Mobhi Road",7.5868383347898085
424,"Merrion Road",147,"Mobhi Road",7.6365119251037274
424,"Merrion Road",147,"Mobhi Road",7.7999804897143505
426,"Rock Road",147,"Mobhi Road",8.054047045978203
426,"Rock Road",147,"Mobhi Road",8.33201058850787
428,"Rock Road",147,"Mobhi Road",8.843074118077068
428,"Rock Road",147,"Mobhi Road",9.02089693482676
6334,"Frascati Road",147,"Mobhi Road",9.629613427236027
6334,"Frascati Road",147,"Mobhi Road",9.629613427236027
6334,"Frascati Road",147,"Mobhi Road",9.715946289653559
6334,"Frascati Road",147,"Mobhi Road",9.722693992512658
6334,"Frascati Road",147,"Mobhi Road",9.913966218867559
6334,"Frascati Road",147,"Mobhi Road",10.157254448734909
6334,"Frascati Road",147,"Mobhi Road",10.310468544676667
6334,"Frascati Road",147,"Mobhi Road",10.310468544676667
6334,"Frascati Road",147,"Mobhi Road",10.310468544676667
6334,"Frascati Road",147,"Mobhi Road",10.399772700876559
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.053335799038551
7113,"Ballymun Road",273,"O'Connell St",6.0442241387177065
7113,"Ballymun Road",273,"O'Connell St",5.972550307392127
7113,"Ballymun Road",273,"O'Connell St",5.77964772681754
7113,"Ballymun Road",273,"O'Connell St",5.645782283351621
7113,"Ballymun Road",273,"O'Connell St",5.478217534921555
113,"Ballymun Road",273,"O'Connell St",5.018946308025214
113,"Ballymun Road",273,"O'Connell St",5.002849442338954
147,"Mobhi Road",273,"O'Connell St",2.8504801239623174
147,"Mobhi Road",273,"O'Connell St",2.753992644764144
147,"Mobhi Road",273,"O'Connell St",2.637192541074167
408,"Merrion Sq",273,"O'Connell St",0.910724625746777
408,"Merrion Sq",273,"O'Connell St",1.0452746349923867
412,"Northumberland Rd",273,"O'Connell St",1.9538903942018084
414,"Pembroke Road",273,"O'Connell St",2.3833965149322682
414,"Pembroke Road",273,"O'Connell St",2.5135864502202043
416,Ballsbridge,273,"O'Connell St",2.8489758831681926
416,Ballsbridge,273,"O'Connell St",2.9160134197884973
416,Ballsbridge,273,"O'Connell St",2.976361039315104
418,"Merrion Road",273,"O'Connell St",3.3559810682793914
418,"Merrion Road",273,"O'Connell St",3.4706727968597404
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.734369557392537
424,"Merrion Road",273,"O'Connell St",5.092826736291621
424,"Merrion Road",273,"O'Connell St",5.210445376787877
424,"Merrion Road",273,"O'Connell St",5.257450160463797
424,"Merrion Road",273,"O'Connell St",5.412748055529477
426,"Rock Road",273,"O'Connell St",5.662705565271393
426,"Rock Road",273,"O'Connell St",5.947786163856018
428,"Rock Road",273,"O'Connell St",6.480974940806458
428,"Rock Road",273,"O'Connell St",6.659737060338096
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.366932571449141
6334,"Frascati Road",273,"O'Connell St",7.373876474826393
6334,"Frascati Road",273,"O'Connell St",7.570531527134008
6334,"Frascati Road",273,"O'Connell St",7.831328347460285
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",8.077045554643936
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.053335799038551
7113,"Ballymun Road",273,"O'Connell St",6.0442241387177065
7113,"Ballymun Road",273,"O'Connell St",5.972550307392127
7113,"Ballymun Road",273,"O'Connell St",5.77964772681754
7113,"Ballymun Road",273,"O'Connell St",5.645782283351621
7113,"Ballymun Road",273,"O'Connell St",5.478217534921555
113,"Ballymun Road",273,"O'Connell St",5.018946308025214
113,"Ballymun Road",273,"O'Connell St",5.002849442338954
147,"Mobhi Road",273,"O'Connell St",2.8504801239623174
147,"Mobhi Road",273,"O'Connell St",2.753992644764144
147,"Mobhi Road",273,"O'Connell St",2.637192541074167
408,"Merrion Sq",273,"O'Connell St",0.910724625746777
408,"Merrion Sq",273,"O'Connell St",1.0452746349923867
412,"Northumberland Rd",273,"O'Connell St",1.9538903942018084
414,"Pembroke Road",273,"O'Connell St",2.3833965149322682
414,"Pembroke Road",273,"O'Connell St",2.5135864502202043
416,Ballsbridge,273,"O'Connell St",2.8489758831681926
416,Ballsbridge,273,"O'Connell St",2.9160134197884973
416,Ballsbridge,273,"O'Connell St",2.976361039315104
418,"Merrion Road",273,"O'Connell St",3.3559810682793914
418,"Merrion Road",273,"O'Connell St",3.4706727968597404
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.734369557392537
424,"Merrion Road",273,"O'Connell St",5.092826736291621
424,"Merrion Road",273,"O'Connell St",5.210445376787877
424,"Merrion Road",273,"O'Connell St",5.257450160463797
424,"Merrion Road",273,"O'Connell St",5.412748055529477
426,"Rock Road",273,"O'Connell St",5.662705565271393
426,"Rock Road",273,"O'Connell St",5.947786163856018
428,"Rock Road",273,"O'Connell St",6.480974940806458
428,"Rock Road",273,"O'Connell St",6.659737060338096
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.366932571449141
6334,"Frascati Road",273,"O'Connell St",7.373876474826393
6334,"Frascati Road",273,"O'Connell St",7.570531527134008
6334,"Frascati Road",273,"O'Connell St",7.831328347460285
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",8.077045554643936
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.053335799038551
7113,"Ballymun Road",273,"O'Connell St",6.0442241387177065
7113,"Ballymun Road",273,"O'Connell St",5.972550307392127
7113,"Ballymun Road",273,"O'Connell St",5.77964772681754
7113,"Ballymun Road",273,"O'Connell St",5.645782283351621
7113,"Ballymun Road",273,"O'Connell St",5.478217534921555
113,"Ballymun Road",273,"O'Connell St",5.018946308025214
113,"Ballymun Road",273,"O'Connell St",5.002849442338954
147,"Mobhi Road",273,"O'Connell St",2.8504801239623174
147,"Mobhi Road",273,"O'Connell St",2.753992644764144
147,"Mobhi Road",273,"O'Connell St",2.637192541074167
408,"Merrion Sq",273,"O'Connell St",0.910724625746777
408,"Merrion Sq",273,"O'Connell St",1.0452746349923867
412,"Northumberland Rd",273,"O'Connell St",1.9538903942018084
414,"Pembroke Road",273,"O'Connell St",2.3833965149322682
414,"Pembroke Road",273,"O'Connell St",2.5135864502202043
416,Ballsbridge,273,"O'Connell St",2.8489758831681926
416,Ballsbridge,273,"O'Connell St",2.9160134197884973
416,Ballsbridge,273,"O'Connell St",2.976361039315104
418,"Merrion Road",273,"O'Connell St",3.3559810682793914
418,"Merrion Road",273,"O'Connell St",3.4706727968597404
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.57060564248858
422,"Merrion Road",273,"O'Connell St",4.734369557392537
424,"Merrion Road",273,"O'Connell St",5.092826736291621
424,"Merrion Road",273,"O'Connell St",5.210445376787877
424,"Merrion Road",273,"O'Connell St",5.257450160463797
424,"Merrion Road",273,"O'Connell St",5.412748055529477
426,"Rock Road",273,"O'Connell St",5.662705565271393
426,"Rock Road",273,"O'Connell St",5.947786163856018
428,"Rock Road",273,"O'Connell St",6.480974940806458
428,"Rock Road",273,"O'Connell St",6.659737060338096
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.280766274325115
6334,"Frascati Road",273,"O'Connell St",7.366932571449141
6334,"Frascati Road",273,"O'Connell St",7.373876474826393
6334,"Frascati Road",273,"O'Connell St",7.570531527134008
6334,"Frascati Road",273,"O'Connell St",7.831328347460285
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",7.987866991411506
6334,"Frascati Road",273,"O'Connell St",8.077045554643936
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.162559942374355
7113,"Ballymun Road",273,"O'Connell St",6.053335799038551
7113,"Ballymun Road",273,"O'Connell St",6.0442241387177065
7113,"Ballymun Road",273,"O'Connell St",5.972550307392127
7113,"Ballymun Road",273,"O'Connell St",5.77964772681754
7113,"Ballymun Road",273,"O'Connell St",5.645782283351621
7113,"Ballymun Road",273,"O'Connell St",5.478217534921555
113,"Ballymun Road",273,"O'Connell St",5.018946308025214
113,"Ballymun Road",273,"O'Connell St",5.002849442338954
147,"Mobhi Road",273,"O'Connell St",2.8504801239623174
147,"Mobhi Road",273,"O'Connell St",2.753992644764144
147,"Mobhi Road",273,"O'Connell St",2.637192541074167
408,"Merrion Sq",273,"O'Connell St",0.910724625746777
408,"Merrion Sq",273,"O'Connell St",1.0452746349923867
412,"Northumberland Rd",273,"O'Connell St",1.9538903942018084
414,"Pembroke Road",273,"O'Connell St",2.3833965149322682
